TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,gender,OnlineBackup,PaperlessBilling,MultipleLines
-0.09088608,-0.341057,0.22920887,0,2,2,0,0,0,2,0,0
-0.8927899,-1.5109621,-0.78880024,1,1,1,1,2,1,1,0,0
1.0587271,1.2044142,0.55497175,0,2,0,0,1,1,0,1,2
-0.40491062,-1.323179,0.8807347,0,0,0,0,0,1,0,1,1
0.55764765,0.19570343,0.6364125,0,0,0,0,1,0,0,1,0
1.7234854,0.8072447,1.4508197,2,0,2,2,0,0,2,1,2
1.2113688,0.9917042,0.799294,0,0,0,0,1,0,2,0,2
-0.19646595,-1.3298262,1.5729809,2,0,1,1,2,0,1,0,2
-0.97711253,0.12923156,-1.2774446,0,2,0,0,1,0,0,0,0
1.0938249,0.3186764,1.2879384,2,3,2,2,0,0,2,1,0
-0.049894683,-0.6584602,0.55497175,0,0,0,0,0,0,0,0,0
-0.5712602,0.84380424,-0.8702409,0,2,0,2,1,0,0,0,2
0.47502473,-0.12169979,0.84001434,1,2,0,0,0,1,0,1,0
-0.99009204,-1.4860351,-1.2367243,0,3,1,1,2,0,1,1,0
1.5293888,1.1911198,1.0028958,0,2,0,0,1,1,0,0,2
0.07166676,-0.30948284,0.4328107,1,2,0,2,0,0,2,0,0
-0.63425934,-1.4860351,0.47353107,2,3,1,1,2,1,1,0,0
1.0627446,0.06774507,1.5729809,1,0,2,2,0,0,2,0,1
-0.4300529,-0.6734164,-0.09655403,0,2,0,0,0,1,0,1,1
-0.8231023,-1.4660935,-0.50375766,1,3,1,1,2,1,1,0,0
-0.85471225,-1.4860351,-0.5851984,1,0,1,1,2,1,1,0,0
0.06420576,0.22561578,0.066327415,0,1,0,0,1,1,0,0,0
0.33403817,-0.19980425,0.799294,2,0,2,0,0,0,2,1,1
2.188275,1.4403894,1.369379,1,0,0,0,1,0,2,0,2
0.31885126,1.1213244,-0.1372744,0,2,0,0,1,1,0,1,2
0.46102983,0.50313586,0.35136998,0,1,2,2,0,0,2,0,2
1.371339,0.36520672,1.4915402,2,0,2,2,0,1,2,1,0
0.16740164,0.68261,-0.015113308,0,2,0,0,1,1,0,0,2
-0.7171472,0.17576188,-0.9516817,0,3,0,0,1,1,0,0,0
-0.97404426,-1.1603229,-1.2367243,0,0,0,2,0,1,0,0,1
-0.6605274,-1.4827116,0.18848851,1,1,1,1,2,1,1,0,0
-0.17461272,-0.562076,0.26992923,1,2,2,0,0,0,0,1,0
-0.72061276,0.7241549,-0.992402,0,2,0,0,1,1,0,1,2
-0.9635149,-1.4694172,-1.1145631,1,2,1,1,2,1,1,0,0
-0.44342974,-0.47898614,-0.2594355,0,1,0,0,0,0,0,1,1
1.1542193,0.51643026,1.247218,0,1,0,0,1,1,2,1,0
1.5310001,1.1844727,1.0436162,0,0,0,2,1,0,0,1,2
-0.38078377,-1.4494756,1.6137012,2,0,1,1,2,0,1,1,0
0.97085065,0.18074726,1.2879384,2,1,2,2,0,0,2,1,0
-0.4307151,-1.31487,0.71785325,1,2,1,1,2,0,1,0,2
-0.8002557,-0.21808402,-0.992402,1,0,2,2,0,0,2,0,0
-0.97269773,0.46159095,-1.2774446,0,2,0,0,1,0,0,0,0
-0.81583995,0.19237985,-1.0738428,0,1,0,0,1,0,0,0,0
1.294941,0.5895493,1.3286587,2,0,2,2,0,0,2,1,2
-0.69792074,-0.35268956,-0.78880024,1,0,2,2,0,0,0,0,0
1.254965,1.4885815,0.59569216,0,2,0,2,1,1,2,1,2
-0.9211991,-0.34770417,-1.1552835,0,2,0,0,0,1,0,0,0
-0.4387942,-1.323179,0.7585736,2,0,1,1,2,0,1,0,2
-0.37054142,-0.6617838,0.066327415,0,2,0,2,0,1,0,1,1
0.4811392,0.83881885,0.18848851,0,2,0,2,1,0,0,0,0
-0.6790695,0.84712785,-0.992402,0,2,0,2,1,0,0,1,2
0.6558107,1.1695164,0.26992923,0,1,0,2,1,0,0,1,2
-0.96254367,-0.35268956,-1.2367243,0,3,0,0,0,0,2,0,2
-0.9889442,-1.4760643,-1.2367243,0,3,1,1,2,0,1,0,0
0.27611604,0.0494653,0.4328107,0,0,2,2,0,1,2,0,2
-0.9633825,1.1628693,-1.2774446,0,2,0,0,1,1,0,1,2
1.0385516,1.1612074,0.5142514,2,0,0,0,1,1,0,0,2
-0.9761413,0.20235063,-1.2774446,0,3,0,0,1,1,0,0,0
-0.98501503,-0.46569178,-1.2774446,0,3,0,0,0,1,0,0,2
0.100671984,0.68759537,-0.09655403,0,2,0,0,1,1,0,0,2
0.32216236,-0.68837255,1.5322605,1,1,0,0,0,1,2,1,1
2.034287,1.3257254,1.2879384,1,1,0,2,1,1,0,1,2
-0.8182681,-1.3181937,-0.5851984,2,3,1,1,2,0,1,0,2
-0.68686163,-1.4943441,0.18848851,2,0,1,1,2,1,1,0,0
1.1645278,0.024538346,1.6137012,2,0,2,2,0,0,2,0,1
0.0229274,-0.46070638,0.5142514,0,0,2,0,0,0,0,1,1
1.0323929,0.5480044,0.9621754,2,1,2,2,0,0,2,0,2
0.15517266,0.6676538,-0.05583367,0,2,0,0,1,0,0,1,2
-0.45786613,-1.4893587,1.2064976,1,0,1,1,2,1,1,0,0
-0.065169886,-1.1619847,1.4915402,1,1,0,0,0,1,0,1,1
-0.9700047,-1.4744025,-1.1552835,1,3,1,1,2,0,1,1,0
-0.44713816,-1.4893587,1.369379,2,1,1,1,2,1,1,0,0
1.1436237,0.14751132,1.5322605,2,1,2,0,0,0,2,1,2
2.361004,1.3622849,1.6137012,1,1,0,0,1,0,2,1,2
0.3257163,-0.40088168,0.9621754,1,3,2,0,0,1,0,0,0
-0.515104,1.0216166,-0.8295206,1,3,0,0,1,0,0,0,0
-0.97618544,0.19902703,-1.2774446,0,3,0,0,1,0,0,0,0
0.9913574,1.6530994,0.35136998,0,0,2,2,1,0,2,1,2
-0.98113,-0.1732155,-1.2774446,0,3,0,2,0,1,0,1,0
-0.8993459,-1.4993294,-0.78880024,1,2,1,1,2,0,1,0,0
-0.09329215,0.6310943,-0.2594355,0,2,0,0,1,1,0,1,2
-0.44930142,0.4898415,-0.66663915,1,1,0,2,1,0,0,1,2
-0.9239363,-0.3360716,-1.1960039,0,3,0,0,0,1,0,0,0
0.7801093,0.17742367,1.0436162,2,0,0,2,0,1,2,0,0
1.7970358,0.80890656,1.6137012,2,1,2,2,0,0,2,0,2
-0.4605812,-1.4478137,0.9621754,1,3,1,1,2,1,1,1,0
-0.97667104,0.1624675,-1.2774446,0,2,0,0,1,1,0,1,0
-0.18745977,-0.36598396,0.025607055,1,1,0,2,0,0,2,1,0
-0.45071414,0.9651154,-0.78880024,0,1,2,0,1,1,2,0,2
1.1731588,0.73578745,1.0028958,1,2,0,0,1,1,0,1,2
-0.37255016,0.3336326,-0.5851984,0,2,2,0,1,0,0,0,0
0.8792215,1.2293411,0.39209032,0,2,0,0,1,1,2,1,2
0.022574216,0.2671607,-0.015113308,1,1,2,2,0,1,0,1,2
-0.72668314,-1.4611082,0.066327415,0,3,1,1,2,1,1,0,0
2.0049727,1.345667,1.2879384,2,2,0,2,1,1,2,1,2
-0.63748217,0.39013368,-0.8702409,0,2,0,0,1,0,0,1,2
1.1325867,1.1994288,0.6771329,0,3,2,0,1,0,0,1,2
-0.16849822,0.63275605,-0.3815966,0,2,0,2,1,0,2,0,0
0.6737348,0.13255516,0.9621754,1,0,2,0,0,0,0,1,2
-0.8037655,-1.519271,-0.30015585,0,3,1,1,2,0,1,0,0
-0.84345454,-0.71163774,-0.992402,0,3,0,0,0,1,2,1,1
-0.0030978317,-0.07018408,0.066327415,0,2,2,2,0,0,2,0,2
-0.92616576,-1.2766488,-1.0738428,0,3,1,1,2,1,1,0,2
0.08307902,1.3057839,-0.3815966,0,3,0,2,1,1,0,1,2
-0.5317257,-0.97586346,-0.05583367,0,0,2,2,0,1,0,0,1
-0.8165905,-0.97253984,-0.8295206,0,3,0,2,0,1,2,0,1
-0.8662128,0.51144487,-1.1552835,0,2,2,0,1,0,0,1,2
1.736531,1.189458,1.247218,0,2,2,0,1,0,2,1,2
-0.9902907,-1.4993294,-1.2367243,0,3,1,1,2,1,1,1,0
-0.34478107,-1.471079,1.5729809,2,0,1,1,2,0,1,0,0
0.46736506,0.7989358,0.18848851,0,2,0,0,1,0,2,1,2
-0.9874873,-0.65181303,-1.2774446,0,2,0,0,0,0,0,0,0
-0.9448845,0.17742367,-1.2367243,0,2,0,0,1,1,0,0,0
-0.7528408,0.543019,-1.0331224,0,2,0,0,1,0,0,1,0
1.2136645,0.31036744,1.4915402,2,1,2,2,0,1,0,0,2
-0.34919587,0.44829658,-0.54447806,0,2,0,0,1,1,2,1,0
-0.15339962,1.3905355,-0.54447806,0,2,2,2,1,0,0,1,0
1.7430428,0.7424346,1.6137012,2,0,2,2,0,1,2,1,2
0.28752828,1.124648,-0.1372744,0,1,0,0,1,0,0,1,2
-0.951308,-0.6567984,-1.1960039,0,2,0,0,0,0,0,0,0
-0.75061136,-0.4573828,-0.8702409,0,0,2,0,0,0,0,0,0
-0.1753853,-0.1765391,0.025607055,0,0,2,0,0,0,2,1,1
2.0254133,1.0947356,1.6137012,2,1,0,0,1,0,2,1,2
-0.96585476,-1.4860351,-1.1145631,0,0,1,1,2,1,1,0,0
0.163031,-0.64682764,1.0436162,0,2,0,0,0,1,2,1,1
2.2442107,1.3091074,1.5729809,2,1,0,2,1,1,2,1,2
-0.82252836,-0.643504,-0.9516817,0,2,0,0,0,1,0,1,1
-0.985302,-0.48729512,-1.2774446,0,2,0,0,0,0,0,1,2
-0.9557449,-0.3460424,-1.2367243,0,3,0,2,0,0,0,1,2
-0.69942176,-1.4760643,0.18848851,0,0,1,1,2,1,1,0,0
-0.86427027,-0.31446823,-1.0738428,0,3,0,0,0,1,2,1,0
-0.31895453,0.0511271,-0.34087622,0,3,2,0,0,0,2,0,2
1.0830748,0.7424346,0.8807347,2,0,2,2,0,1,0,0,2
-0.80193335,-1.4943441,-0.3815966,1,3,1,1,2,1,1,0,0
-0.37934893,0.45826736,-0.5851984,0,2,0,0,1,1,0,0,0
1.0878649,-0.002050407,1.6137012,2,2,2,2,0,1,2,1,1
0.9570544,0.6593448,0.84001434,1,2,0,2,0,0,2,1,2
-0.19216153,0.45992917,-0.34087622,2,1,2,0,0,0,0,0,2
1.1224768,0.69424254,0.9621754,2,0,2,2,0,1,2,1,0
0.021801626,1.1661929,-0.3815966,0,2,2,2,1,1,0,1,0
-0.2068628,-1.306561,1.5729809,2,0,1,1,2,0,1,0,2
-0.9874211,-0.64682764,-1.2774446,0,3,0,0,0,1,0,1,1
-0.26017147,0.32033822,-0.42231694,0,0,0,0,1,0,0,1,2
-0.4543122,-1.4694172,1.0028958,2,1,1,1,2,1,1,0,0
0.783001,-0.14995034,1.4915402,2,0,2,2,0,1,0,0,1
1.606736,1.32074,1.0028958,0,1,0,0,1,0,2,1,2
0.2639974,0.007920375,0.59569216,2,3,2,2,0,0,0,1,2
-0.8802519,-1.4876969,-0.7073595,0,2,1,1,2,1,1,1,0
-0.5985216,-1.1154544,-0.1372744,0,2,0,2,0,0,0,1,1
-0.70542586,-1.2882813,-0.2594355,1,3,1,1,2,0,1,0,2
-0.7255132,-1.4727408,-0.05583367,2,3,1,1,2,1,1,0,0
-0.6214785,0.45660555,-0.8702409,0,2,0,0,1,1,0,1,0
0.48186767,0.45494378,0.39209032,2,1,0,2,0,0,0,1,2
0.5924804,-0.3510278,1.4100994,2,1,2,2,0,0,2,0,1
0.43632904,1.1911198,0.025607055,0,0,0,0,1,1,2,1,2
-0.93676126,-1.4943441,-0.992402,1,2,1,1,2,0,1,0,0
-0.83255,1.0199548,-1.1552835,0,2,0,0,1,0,0,1,2
0.66543496,-0.2712615,1.369379,2,0,2,2,0,1,2,1,1
1.254987,0.98671883,0.9621754,0,2,0,2,1,1,2,1,2
-0.84334415,0.53969544,-1.1145631,0,2,0,0,1,0,2,1,2
-0.61145693,0.5230774,-0.8702409,0,0,0,0,1,1,2,1,2
-0.8912889,-0.67674,-1.0738428,0,2,0,0,0,0,0,1,1
-0.6743236,-1.5059767,0.14776814,2,1,1,1,2,1,1,0,0
-0.9718589,0.52473927,-1.2774446,0,2,0,0,1,1,0,1,0
0.37562558,0.5330482,0.3106496,1,2,0,0,1,1,2,0,0
1.9076265,1.0049986,1.5322605,1,0,0,0,1,1,2,1,2
0.62788707,0.68094814,0.47353107,1,0,0,2,0,1,2,1,2
-0.8354196,0.53969544,-1.1145631,0,1,0,0,1,0,0,1,0
-0.88343054,-1.5026531,-0.62591875,1,3,1,1,2,0,1,0,0
-0.17995462,-1.3281645,1.6137012,2,1,1,1,2,1,1,0,2
-0.39764827,-0.27957052,-0.34087622,0,1,2,2,0,0,0,0,0
0.91142744,1.3273872,0.35136998,0,2,0,0,1,1,2,1,2
0.5672057,0.029523736,0.8807347,2,1,2,2,0,1,2,1,2
-0.97514796,-1.3514296,-1.1552835,1,1,1,1,2,1,1,0,2
-0.8386865,-1.1503521,-0.78880024,0,2,0,0,0,0,2,0,1
-0.12973629,-1.2799723,1.6137012,2,0,1,1,2,0,1,1,2
-0.8961672,-1.4926823,-0.78880024,0,3,1,1,2,1,1,1,0
-0.99830353,-1.4660935,-1.2774446,0,3,1,1,2,0,1,1,0
1.5606676,0.8404807,1.247218,1,1,0,2,1,0,0,1,0
-0.036054295,1.3174164,-0.4630373,0,0,2,0,1,0,0,1,2
2.4903135,1.53345,1.6137012,2,1,0,2,1,1,2,0,2
-0.5734676,-1.4827116,0.6364125,2,1,1,1,2,1,1,0,0
-0.38440388,-1.4827116,1.5322605,2,1,1,1,2,0,1,1,0
2.2855995,1.2010906,1.6137012,2,0,0,0,1,1,2,1,2
-0.5247061,-0.28455588,-0.54447806,0,2,0,0,0,0,0,1,0
0.3298662,0.7208313,0.10704778,0,2,0,0,1,0,0,1,2
1.8289548,0.89532,1.4508197,2,2,2,2,0,0,2,1,2
-0.8714002,0.70753694,-1.1552835,0,2,0,0,1,1,0,0,0
0.74708664,0.86042225,0.47353107,1,0,0,0,1,1,0,1,0
0.3291157,-0.46402997,1.1250569,0,2,0,0,0,0,2,1,1
-0.75054514,-1.4677553,-0.21871513,2,3,1,1,2,1,1,0,0
0.094138086,0.24389555,0.10704778,1,3,0,2,0,1,0,1,0
2.1135325,1.2293411,1.5322605,1,2,0,0,1,0,0,1,2
-0.9421694,0.14086413,-1.2367243,0,1,0,0,0,0,0,0,0
-0.94349384,0.33197078,-1.2367243,0,2,0,0,1,1,2,1,0
2.6788034,1.6747028,1.6137012,2,2,2,2,1,0,2,0,2
1.7711431,0.8737166,1.5729809,2,3,2,2,0,0,2,0,2
2.1417654,1.337358,1.369379,0,1,0,0,1,1,2,1,2
1.5705125,1.4403894,0.799294,0,1,2,0,1,0,2,0,2
0.47762945,0.007920375,0.84001434,0,1,0,2,0,1,2,0,0
1.3037043,0.5014741,1.369379,2,0,0,0,0,1,2,0,2
-0.45590153,-0.3443806,-0.3815966,0,2,2,0,0,0,0,0,2
-0.88928014,0.4815325,-1.1960039,0,2,0,0,1,1,0,0,0
-0.26708063,0.47820893,-0.3815966,0,2,0,0,1,0,2,1,2
0.31589335,-0.48230973,1.0843365,0,2,0,0,0,1,2,1,1
1.7459787,1.3356962,1.1250569,0,0,2,2,1,0,0,1,0
1.9041388,1.2742097,1.369379,0,0,2,2,1,0,2,1,2
-0.5615256,0.02786194,-0.7073595,1,1,2,2,0,0,2,0,0
1.3989536,0.8354953,1.1250569,0,0,0,0,1,1,2,1,2
1.1576849,1.3174164,0.55497175,2,0,0,2,1,0,2,1,0
0.7659378,0.8155537,0.5142514,0,1,0,0,1,0,2,1,2
0.041182585,-0.35601318,0.47353107,2,1,2,2,0,1,2,1,1
0.9312278,1.1645311,0.55497175,0,2,0,0,1,0,2,1,0
-0.8557277,-1.3381352,-0.78880024,1,0,1,1,2,1,1,0,2
2.3768754,1.648114,1.4915402,2,0,2,2,1,1,2,1,2
-0.974574,0.32033822,-1.2774446,0,2,0,0,1,1,0,1,2
-0.71564615,1.0166311,-1.0331224,0,2,0,0,1,0,0,1,0
0.8229108,-0.21642222,1.5729809,2,0,0,2,0,0,2,0,1
-0.7776078,-1.5026531,-0.21871513,2,0,1,1,2,1,1,0,0
1.1422993,0.3286472,1.2879384,0,1,0,2,0,0,2,0,2
1.4442273,0.5563134,1.4915402,2,1,2,2,0,1,2,1,2
-0.9985022,-1.4810498,-1.2774446,0,0,1,1,2,1,1,0,0
0.05436076,0.30372024,0.025607055,1,3,0,2,0,1,0,1,0
-0.9921008,-0.9991286,-1.2774446,0,2,0,0,0,0,0,1,1
-0.048504025,1.4054917,-0.50375766,0,2,0,2,1,1,2,0,2
-0.39608103,1.6015837,-0.8295206,0,3,0,2,1,1,2,1,2
-0.7013422,0.29208767,-0.91096133,1,1,2,2,0,0,0,0,2
1.1383259,1.4968905,0.47353107,1,1,2,0,1,0,2,1,2
-0.8352651,-1.1004982,-0.78880024,0,2,0,0,0,0,2,1,1
-0.5099828,-1.4893587,0.9621754,1,1,1,1,2,1,1,0,0
-0.92013955,1.0332491,-1.2367243,0,2,0,0,1,1,0,1,0
-0.29745445,0.9784098,-0.62591875,0,2,0,0,1,0,0,1,2
-0.50971794,-0.34271878,-0.42231694,0,2,2,0,0,1,0,1,2
1.5104493,1.5533916,0.7585736,1,2,0,2,1,0,2,1,2
-0.85923743,-0.30117387,-1.0738428,0,0,2,0,0,1,2,1,0
-0.96521467,1.0249401,-1.2774446,0,2,2,0,1,0,0,1,0
-0.69019485,0.4915033,-0.9516817,0,2,0,0,1,1,0,1,0
0.29432708,1.2193704,-0.1372744,0,0,0,0,1,1,2,1,0
-0.98728865,-0.63685685,-1.2774446,0,2,0,0,0,1,0,1,0
0.32768086,-0.10009643,0.6771329,0,0,2,2,0,0,0,0,0
-0.84444785,-0.668431,-0.992402,0,0,0,0,0,1,0,0,0
-0.68805367,0.4915033,-0.9516817,0,2,0,0,1,0,0,1,0
0.46670285,0.7125223,0.35136998,1,0,0,2,1,0,2,1,0
-0.8802519,-0.46402997,-1.0738428,0,0,0,2,0,0,0,1,0
0.5231902,1.2941513,0.025607055,1,3,2,0,1,0,0,1,2
-0.67280054,-1.4960059,0.26992923,2,3,1,1,2,0,1,0,0
-0.9851033,-0.47233894,-1.2774446,0,3,0,0,0,0,0,0,2
-0.59615964,0.28544047,-0.78880024,0,3,0,2,0,1,2,0,0
-0.08783987,1.0614997,-0.42231694,0,2,0,0,1,1,0,1,2
1.380875,1.1761637,0.9214551,1,2,0,0,1,0,0,1,2
-0.90484226,0.5230774,-1.1960039,0,2,0,0,1,0,0,1,0
0.033037286,-0.562076,0.7585736,1,1,0,2,0,1,0,0,0
0.22459535,-0.36598396,0.799294,1,2,2,0,0,1,0,0,0
-0.48336157,-0.8113455,-0.09655403,1,1,0,2,0,0,0,1,1
-0.56289417,-1.3132082,0.3106496,2,1,1,1,2,1,1,0,2
-0.5044864,0.6776246,-0.74807984,0,2,0,0,1,1,0,1,2
-0.19425856,-0.65015125,0.35136998,0,0,0,0,0,0,0,0,0
-0.16293557,-0.80802196,0.4328107,0,2,2,0,0,1,2,1,1
1.7810543,0.6776246,1.6137012,2,0,0,2,0,1,2,1,2
-0.395176,-0.46402997,-0.17799476,1,3,2,2,0,1,0,0,1
1.5296537,0.6526976,1.4508197,2,1,0,0,1,0,2,1,2
2.0127208,1.5301265,1.2064976,1,2,0,2,1,0,2,1,2
-0.9878184,-0.67674,-1.2774446,0,2,0,0,0,1,0,1,0
1.6968199,1.0631615,1.2064976,1,2,0,0,1,1,0,1,2
-0.6036427,-1.348106,0.26992923,1,3,1,1,2,0,1,1,2
-0.9762075,0.19736524,-1.2774446,0,3,0,0,1,0,0,1,0
-0.93643016,0.3868101,-1.2367243,0,2,0,2,0,0,0,0,0
1.8998785,0.9617919,1.5729809,2,0,0,0,1,0,0,1,2
-0.94062424,-0.46901536,-1.1960039,0,3,0,0,0,0,0,1,2
0.8375679,0.5895493,0.71785325,1,1,2,2,0,0,0,1,2
-0.2503044,0.5363718,-0.4630373,1,3,2,2,0,0,0,0,0
-0.76264167,0.022876548,-0.992402,0,2,0,2,0,0,2,1,0
-0.36656812,0.68759537,-0.62591875,0,2,0,0,1,0,0,1,2
-0.48896837,-1.331488,0.5142514,1,1,1,1,2,1,1,0,2
-0.90782225,-0.46070638,-1.1552835,0,2,0,0,0,1,0,1,2
0.54733914,-0.45904458,1.4100994,2,0,2,2,0,1,2,1,1
-0.9458999,-1.0140848,-1.1960039,0,3,2,2,0,0,0,0,1
1.5103389,0.9833952,1.1657772,2,0,0,2,1,0,2,1,2
1.4505404,0.5480044,1.2879384,1,2,2,2,0,1,2,0,2
-0.8208949,-1.5009913,-0.42231694,1,3,1,1,2,1,1,0,0
-0.9021272,-0.29452667,-1.1552835,0,2,0,0,0,1,0,1,0
0.7936186,0.53471005,0.799294,1,2,0,0,0,1,2,1,2
1.2310588,1.222694,0.6771329,0,1,2,0,1,0,0,0,2
1.5170494,1.46864,0.84001434,1,0,0,2,1,0,2,1,2
-0.86184216,-1.4910206,-0.62591875,1,0,1,1,2,1,1,0,0
1.0036085,0.20567422,1.3286587,1,0,0,0,1,1,0,1,0
0.5972705,1.3406816,0.066327415,0,2,0,2,1,0,2,1,0
-0.8840044,0.9917042,-1.1960039,0,2,0,0,1,1,0,1,2
-0.92848355,-1.4926823,-0.9516817,0,3,1,1,2,1,1,0,0
0.43376845,-0.6484894,1.5322605,1,2,0,0,0,1,0,1,1
2.734783,1.6963061,1.6137012,2,0,2,2,1,0,2,1,2
0.07354305,-0.14828855,0.3106496,1,3,0,2,0,1,2,0,1
0.8905896,0.21065961,1.0436162,1,1,2,2,0,0,2,1,2
-0.9669364,-1.1653084,-1.1960039,0,1,2,0,0,0,0,0,1
-0.98501503,-0.46569178,-1.2774446,0,3,2,0,0,1,0,1,0
-0.45775574,-1.2783105,0.6364125,2,0,1,1,2,1,1,0,2
0.102239236,1.1479131,-0.30015585,2,0,0,2,1,1,0,0,0
1.3294204,1.435404,0.6771329,2,0,0,2,1,0,2,1,2
-0.72502756,0.31535283,-0.9516817,0,1,2,0,1,0,0,1,0
-0.27041382,1.2293411,-0.7073595,0,2,2,0,1,0,0,0,0
1.1109763,0.3269854,1.369379,2,1,2,0,0,1,2,1,2
1.7409679,1.3440051,1.0436162,1,1,0,0,1,0,2,1,2
0.39354965,0.23724836,0.4328107,1,1,2,2,0,1,0,1,2
0.27649128,0.0029349842,0.4328107,1,0,0,2,0,0,0,1,2
0.55766976,0.35523593,0.59569216,0,1,2,0,1,0,0,0,0
1.6036677,1.3971827,0.9621754,1,2,0,0,1,0,2,1,2
0.549679,-0.5271783,1.6137012,2,3,2,2,0,1,0,0,1
-0.4719714,0.34360337,-0.66663915,0,0,0,0,1,0,2,0,0
0.9025316,-0.02199197,1.4508197,2,0,0,2,0,0,2,0,0
-0.8767642,-1.4694172,-0.7073595,1,3,1,1,2,0,1,0,0
0.59603435,-0.3360716,1.369379,2,0,0,2,0,1,0,0,1
-0.9085066,0.5197539,-1.1960039,0,2,0,0,1,0,0,1,0
2.5815012,1.4935669,1.6137012,2,1,2,0,1,0,2,0,2
-0.77272946,-1.4760643,-0.21871513,2,1,1,1,2,1,1,0,0
-0.98064435,-1.4993294,-1.1960039,0,3,1,1,2,0,1,0,0
-0.24350563,0.48485613,-0.42231694,0,2,0,0,1,1,2,1,2
0.6664945,0.01622936,1.0436162,0,1,2,0,0,0,2,1,0
-0.29083225,-1.3780184,1.6137012,1,0,1,1,2,0,1,1,2
0.50104994,1.3057839,-0.015113308,1,1,0,0,1,0,2,1,2
-0.7454902,0.02786194,-0.9516817,1,3,0,2,0,0,2,1,0
-0.830166,-0.2812323,-0.992402,0,0,0,2,0,0,2,0,0
-0.85405004,0.17410007,-1.1145631,1,3,0,0,0,1,0,1,0
-0.64275783,-1.4827116,0.26992923,2,3,1,1,2,0,1,0,0
-0.12401913,0.5014741,-0.34087622,0,1,0,0,1,1,0,1,0
-0.76968324,-1.3431206,-0.3815966,1,3,1,1,2,1,1,0,2
-0.7002606,0.67928636,-0.992402,0,2,0,0,1,0,0,0,2
0.5939594,-0.018668378,0.9214551,1,2,0,2,0,1,2,1,0
-0.97717875,0.124246165,-1.2774446,0,2,0,0,1,1,0,1,0
-0.41268066,-0.15825933,-0.3815966,1,0,0,2,0,0,0,0,0
-0.8461034,0.89365816,-1.1552835,0,2,0,0,1,0,2,1,2
1.2268647,0.9750862,0.8807347,1,1,0,0,1,0,0,1,0
1.7400408,1.0199548,1.3286587,0,0,0,0,1,0,2,1,2
-0.5890077,-1.3132082,0.26992923,1,1,0,0,0,1,0,1,1
1.5179986,1.5550534,0.7585736,1,2,2,2,1,1,0,1,2
-0.53633916,-0.05688971,-0.66663915,0,0,0,0,0,0,0,1,2
0.5522616,1.009984,0.18848851,0,2,0,0,1,0,2,1,2
0.9878476,0.3884719,1.0843365,2,3,2,2,0,0,0,1,2
1.2300214,1.32074,0.6364125,0,2,2,2,1,0,0,1,0
1.1205785,0.3336326,1.3286587,2,0,2,2,0,1,0,1,0
-0.77189064,-1.4910206,-0.34087622,1,3,1,1,2,0,1,0,0
-0.75379,0.04281811,-0.992402,0,0,2,2,0,0,0,0,0
-0.30094215,0.46823815,-0.42231694,0,3,0,0,1,1,2,1,2
-0.7368151,-0.08347846,-0.91096133,0,0,2,2,0,1,0,0,0
2.0569792,1.4752871,1.3286587,0,2,0,2,1,1,2,1,2
-0.1046161,0.84380424,-0.3815966,0,3,0,0,1,0,0,0,2
-0.36221954,-0.37595472,-0.21871513,0,3,2,2,0,1,0,0,0
-0.77460575,-1.4727408,-0.34087622,1,1,1,1,2,0,1,0,0
-0.9859642,-0.537149,-1.2774446,0,1,2,0,0,0,0,1,0
1.7873232,1.1612074,1.247218,2,1,2,0,1,1,0,0,0
0.6236047,-0.14164135,1.1250569,2,0,2,0,0,1,2,0,0
-0.33632675,-0.49560413,-0.05583367,2,0,2,2,0,0,2,1,1
0.6631392,-0.36930755,1.6137012,2,1,0,2,0,0,2,0,1
-0.7918676,-1.479388,-0.42231694,1,0,1,1,2,1,1,0,0
-0.7894836,0.006258578,-1.0331224,0,2,0,0,0,0,2,1,0
-0.9388362,-0.6484894,-1.1552835,0,3,0,0,0,1,0,0,0
-0.9479307,-1.306561,-1.1145631,0,3,1,1,2,0,1,0,2
-0.2199306,0.47654712,-0.3815966,0,3,0,2,1,0,2,1,0
-0.95223516,-1.5009913,-0.992402,2,1,1,1,2,1,1,0,0
-0.71979606,0.14252593,-0.9516817,0,2,0,0,1,0,0,0,0
0.019483857,1.0083221,-0.3815966,0,2,2,0,1,0,0,1,0
1.245164,0.16911468,1.6137012,2,0,2,2,0,1,2,0,2
-0.22717087,0.20567422,-0.30015585,0,3,0,0,1,1,0,0,0
-0.80007917,-1.1486903,-0.7073595,0,0,2,0,0,1,0,1,1
-0.84389603,-0.3294244,-1.0331224,0,3,0,0,0,1,0,0,0
-0.9837789,-0.37263113,-1.2774446,0,3,0,0,0,0,0,1,0
-0.7229526,1.0249401,-1.0331224,0,0,0,0,1,1,0,1,2
1.1899129,1.1612074,0.6364125,1,0,2,0,1,0,0,1,0
2.3006096,1.4619927,1.4915402,1,0,0,2,1,0,2,1,2
1.5508006,1.3224018,0.9621754,1,0,2,0,1,1,0,1,2
-0.892238,0.50313586,-1.1960039,0,2,0,0,1,1,0,1,0
0.19826108,0.08934843,0.3106496,0,2,2,0,0,1,0,0,0
-0.95247793,-1.5026531,-1.0738428,2,3,1,1,2,0,1,0,0
1.8305883,1.3905355,1.1657772,2,2,0,2,1,0,0,1,2
