gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0.0,0,0,-0.7073595,1,0,1,0,2,0,0,0,0,0,1,2,0.32033822,-0.5331384,1
1,0.0,0,0,-1.2774446,1,0,0,2,0,0,0,0,0,0,1,3,-0.53881085,-0.9859863,1
1,0.0,0,0,0.39209032,1,2,1,2,2,2,0,0,2,1,1,2,1.1379423,0.8902585,0
0,0.0,1,0,0.7585736,1,0,1,2,2,2,0,2,0,1,1,2,0.95514464,1.0320177,0
0,0.0,1,1,-1.2367243,1,0,1,0,0,0,0,0,0,0,0,2,0.18739446,-0.94245636,1
1,0.0,1,0,-1.2774446,0,1,0,0,2,0,0,2,0,0,0,2,-0.8163309,-0.9896726,1
1,0.0,0,1,-0.015113308,1,2,0,0,2,2,2,2,2,1,0,1,0.62943244,0.15512851,0
1,0.0,0,0,-0.91096133,1,0,2,1,1,1,1,1,1,0,1,3,-1.4926823,-0.92219245,0
0,0.0,1,1,1.4100994,0,1,0,0,2,2,2,2,2,2,1,2,-0.1732155,0.8043686,0
0,0.0,1,1,1.1657772,1,2,1,2,2,2,2,2,2,2,0,1,1.673041,2.0865362,0
1,0.0,0,0,0.71785325,1,2,1,2,2,2,2,2,2,1,0,1,1.648114,1.5492332,0
0,0.0,1,0,-1.2367243,1,0,0,0,0,0,0,0,0,0,1,1,-0.6700928,-0.9718589,1
0,0.0,1,0,-0.1372744,0,1,0,2,0,2,0,0,2,0,1,2,-0.6567984,-0.464996,0
1,0.0,0,0,-1.1960039,0,1,0,0,0,2,0,0,2,0,1,2,-0.7847568,-0.9490565,1
1,0.0,0,0,-0.78880024,1,2,1,0,2,2,0,2,2,0,1,2,1.4005063,-0.4051093,1
1,0.0,1,0,1.0028958,1,2,1,0,2,0,0,0,2,0,1,2,0.83383346,1.1670221,0
0,0.0,0,0,-0.05583367,0,1,0,2,2,0,2,0,2,2,1,0,-0.49560413,-0.33632675,0
0,0.0,1,0,0.5142514,1,2,1,2,2,2,2,2,2,1,0,3,1.6132163,1.2142164,0
0,0.0,1,1,1.1657772,1,2,0,2,2,2,2,2,2,2,0,3,0.7756706,1.4325281,0
1,0.0,0,0,0.71785325,1,2,2,1,1,1,1,1,1,2,0,0,-1.3248408,-0.47974145,0
0,0.0,0,0,-0.54447806,1,0,1,2,2,0,2,2,2,0,1,3,1.337358,-0.12125988,0
1,0.0,0,0,1.0843365,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002,-0.52196896,1
0,0.0,1,0,1.5729809,1,2,2,1,1,1,1,1,1,2,1,1,-1.3464441,-0.24235778,0
0,0.0,0,0,-0.66663915,1,0,1,0,0,0,2,2,2,0,1,2,0.98671883,-0.34025592,1
1,0.0,1,0,1.0028958,1,0,0,2,2,0,2,0,0,2,1,2,-0.16656831,0.51575124,0
1,0.0,0,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,0,0,-1.3281645,-0.9964714,1
1,0.0,1,0,-0.50375766,1,2,1,0,2,0,2,2,2,0,0,2,1.4054917,-0.048504025,0
1,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,3,0.19404164,-0.97625166,1
1,0.0,1,0,-1.1145631,1,2,1,0,2,0,2,0,0,0,1,2,0.68593353,-0.8303426,1
0,0.0,1,0,0.799294,1,2,1,0,2,2,0,2,2,0,1,2,1.3390198,1.4758372,1
1,0.0,1,0,-0.4630373,1,0,0,2,2,0,0,0,2,0,1,0,0.006258578,-0.41592553,0
1,0.0,0,0,-0.74807984,0,1,0,0,0,2,2,2,2,0,1,2,-0.32443902,-0.66661984,0
0,0.0,0,0,-1.1145631,1,0,0,0,2,0,0,0,0,0,0,0,-0.47233894,-0.8993679,0
0,0.0,0,0,-1.0738428,1,0,0,2,2,0,0,0,0,0,0,3,-0.31945363,-0.8648663,0
0,0.0,0,0,-0.91096133,1,0,0,0,2,0,0,0,0,0,0,2,-0.4507356,-0.7874528,0
0,0.0,0,1,-1.2774446,1,2,2,1,1,1,1,1,1,0,0,3,-1.3082229,-0.9962065,0
0,0.0,0,0,1.4508197,1,2,0,2,0,0,0,0,0,0,0,3,-0.34271878,0.62064683,0
1,0.0,1,1,-0.5851984,1,0,1,0,0,2,0,2,2,0,0,3,1.009984,-0.22160824,1
0,0.0,0,0,-0.42231694,1,2,1,0,0,0,0,0,0,1,1,1,0.37351573,-0.21999682,0
0,0.0,0,0,-0.50375766,1,0,0,0,0,0,0,0,0,0,1,2,-0.67840177,-0.59810215,0
1,0.0,1,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,2,0.17410007,-0.97651654,1
1,0.0,0,0,-0.992402,1,0,1,0,2,0,0,0,0,0,1,2,0.3236618,-0.7396406,1
1,0.0,0,0,-0.91096133,1,0,0,0,0,0,0,0,0,0,1,1,-0.6617838,-0.81519985,1
1,0.0,0,0,-0.34087622,1,2,1,0,0,0,0,0,0,0,1,2,0.3768393,-0.25129774,1
1,0.0,0,0,0.10704778,1,0,0,2,2,2,0,0,0,1,0,3,-0.118376195,-0.11510124,0
1,0.0,1,1,-0.3815966,1,0,1,0,2,2,2,0,0,1,0,3,0.7324639,-0.15059622,0
0,0.0,0,0,-1.0738428,1,0,1,0,0,0,0,2,2,0,1,2,0.8172155,-0.7567479,0
0,0.0,0,0,-0.8295206,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677,-0.91014004,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.479388,-0.99848014,0
0,0.0,1,1,1.5729809,1,0,1,0,0,2,0,0,0,2,0,2,0.3751775,1.3926624,0
1,0.0,1,0,0.10704778,1,2,1,0,0,2,0,2,2,0,1,2,1.197767,0.5101665,0
1,0.0,1,1,0.3106496,1,2,0,0,0,2,0,2,2,0,1,2,0.3253236,0.32397243,0
0,0.0,0,1,-1.2774446,1,0,1,2,0,0,0,0,0,0,1,3,0.29374945,-0.9749272,1
1,0.0,0,0,-0.3815966,1,0,0,0,0,0,0,2,2,1,1,0,0.004596781,-0.340874,0
0,0.0,0,0,-1.1552835,1,2,1,0,0,0,0,2,2,0,1,2,1.0199548,-0.83255,1
1,0.0,0,0,-1.1552835,1,0,1,0,0,2,2,0,2,0,1,2,0.85211325,-0.84996635,0
0,0.0,1,1,1.4508197,0,1,0,0,2,2,2,2,2,2,0,1,-0.14828855,0.8066202,0
1,0.0,0,1,0.22920887,1,2,1,0,2,0,0,0,0,0,1,3,0.56794596,0.3795768,0
1,0.0,1,1,0.799294,1,2,2,1,1,1,1,1,1,2,0,3,-1.3281645,-0.46479735,0
1,0.0,1,0,-0.015113308,1,2,1,0,0,0,0,0,0,0,1,2,0.33695617,0.009462267,1
1,0.0,1,1,-0.1372744,1,0,0,0,0,2,2,2,2,2,0,3,0.35855955,-0.100444116,0
1,0.0,1,1,0.22920887,1,2,1,0,2,0,0,2,2,0,0,2,1.2093996,0.6445309,0
1,0.0,0,1,0.6364125,1,2,0,2,0,2,0,2,2,1,1,1,0.46491456,0.618307,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,0,-1.5126239,-0.99892163,0
0,0.0,0,0,-0.42231694,1,0,1,2,0,0,2,0,2,0,1,2,0.8072447,-0.17467894,0
0,0.0,0,0,0.4328107,1,2,1,2,2,2,2,2,2,2,0,1,1.6713792,1.1536674,0
0,0.0,1,0,-1.1145631,1,0,1,0,0,0,0,0,0,0,1,2,0.15249671,-0.8566106,0
1,0.0,0,0,-1.1145631,1,0,1,0,0,0,0,2,0,0,1,2,0.52640104,-0.8239632,1
1,0.0,1,1,0.7585736,1,2,1,2,2,0,2,2,2,1,0,1,1.5051994,1.5030103,0
1,0.0,0,0,1.5729809,1,0,2,1,1,1,1,1,1,2,1,1,-1.4910206,-0.4091709,0
0,0.0,1,1,0.22920887,1,0,0,2,2,0,2,2,2,1,0,1,0.51643026,0.34291193,1
1,0.0,1,0,-0.34087622,1,0,1,0,0,2,0,2,2,0,1,2,0.9435121,-0.022456719,1
1,0.0,1,0,0.10704778,1,2,1,0,0,0,2,2,0,0,1,1,0.88867277,0.42136288,0
0,0.0,0,0,0.8807347,1,2,0,2,2,0,2,2,2,1,0,0,0.5878875,0.91306096,1
0,0.0,1,1,1.6137012,0,1,0,0,2,2,2,2,2,2,1,2,-0.15825933,0.87504953,0
1,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,0,0,0,1,2,-0.6634456,-0.9876418,0
0,0.0,1,1,-0.9516817,1,0,0,2,0,0,0,0,0,1,0,3,-0.537149,-0.82098323,0
1,0.0,0,0,1.4915402,0,1,0,2,2,0,2,2,2,2,1,0,-0.15659752,0.83650833,0
0,0.0,1,0,0.799294,1,2,1,0,2,0,2,2,2,0,1,1,1.2609153,1.260947,0
0,0.0,1,0,-0.8702409,1,0,1,0,0,0,2,2,0,0,1,2,0.6028437,-0.6188958,0
0,0.0,0,0,-1.2367243,1,0,1,0,0,0,0,0,0,0,1,2,0.18573265,-0.94603235,1
0,0.0,1,1,-0.17799476,0,1,0,0,0,0,0,2,0,0,1,2,-0.9592455,-0.57757336,0
0,0.0,0,0,-0.62591875,1,2,1,0,0,2,0,0,0,0,1,1,0.5945347,-0.35842282,0
0,0.0,1,1,0.10704778,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823,-0.68101203,0
0,0.0,0,0,-0.992402,1,0,2,1,1,1,1,1,1,1,1,3,-1.5142857,-0.93592244,0
1,0.0,0,0,0.55497175,1,2,1,0,2,2,0,2,0,1,1,1,1.001675,0.94522274,0
0,0.0,0,0,-1.0331224,1,2,1,0,0,0,0,0,0,0,1,2,0.30205846,-0.7817136,1
0,0.0,0,0,-1.2367243,1,2,1,0,0,2,0,0,0,0,0,3,0.52640104,-0.93863755,1
1,0.0,1,1,1.4508197,1,2,0,0,2,2,2,0,2,1,1,0,0.36686853,1.3297516,1
0,0.0,0,0,0.4328107,1,2,1,0,2,2,0,2,2,2,1,2,1.3240637,1.0939573,1
0,0.0,0,0,1.4508197,1,2,0,2,2,2,2,2,2,2,1,2,0.77733237,1.7069961,0
0,0.0,0,0,0.14776814,1,0,1,0,2,0,0,2,2,0,1,1,0.9983514,0.5667421,0
1,0.0,1,0,1.247218,1,2,1,0,2,2,0,2,2,0,1,2,1.2841805,1.9076706,1
0,0.0,0,0,-0.015113308,1,0,0,0,2,0,2,0,0,0,0,0,-0.3360716,-0.19946802,0
0,0.0,1,0,1.5729809,1,2,0,2,2,2,2,2,2,2,0,1,0.69756615,1.7402616,0
0,0.0,1,1,1.369379,1,2,0,2,2,2,0,0,0,0,1,0,0.08934843,0.98305756,0
1,0.0,0,0,1.247218,1,0,2,1,1,1,1,1,1,1,0,3,-1.471079,-0.4210688,0
0,0.0,0,1,0.35136998,1,0,2,1,1,1,1,1,1,1,1,1,-1.479388,-0.62554014,0
0,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,0,0,0,1,2,0.24389555,-0.9755894,0
0,0.0,0,0,-1.2367243,1,0,1,0,0,0,0,2,2,0,1,2,0.85211325,-0.9331632,1
0,0.0,1,0,1.5322605,1,0,2,1,1,1,1,1,1,2,0,0,-1.5059767,-0.43195125,0
0,0.0,0,0,-0.3815966,0,1,0,0,0,0,0,2,2,0,1,2,-0.6584602,-0.567331,0
0,0.0,1,0,1.2879384,1,0,1,2,2,2,0,0,2,1,0,0,1.0714705,1.831692,0
1,0.0,1,1,0.18848851,1,2,0,2,0,2,2,0,0,2,1,1,-0.06519869,-0.0013981346,0
1,0.0,0,1,-0.62591875,1,0,0,0,0,0,0,0,0,1,0,3,-0.6700928,-0.7065958,0
0,0.0,0,0,-1.0331224,1,0,1,0,0,0,0,2,2,0,1,2,0.81056833,-0.75385624,0
1,0.0,1,1,-1.1552835,1,2,1,0,2,2,0,0,0,0,1,0,0.66599196,-0.84323376,1
0,0.0,0,0,-0.4630373,0,1,0,2,0,0,0,2,0,0,1,2,-0.7598298,-0.63653296,1
0,0.0,0,0,-0.91096133,1,0,1,0,0,0,0,0,2,0,1,0,0.5147685,-0.63392824,1
0,0.0,0,0,-0.66663915,1,2,0,2,0,0,0,0,0,0,1,2,-0.35435137,-0.61494464,0
1,0.0,1,0,1.2879384,1,2,1,0,2,0,2,2,2,2,1,2,1.345667,2.0049727,0
1,0.0,1,0,-0.21871513,0,1,0,2,0,0,0,0,0,0,0,1,-1.1304106,-0.65198475,1
1,0.0,1,1,0.39209032,1,2,1,2,0,0,0,2,2,1,0,2,1.074794,0.76589364,0
1,0.0,0,1,-1.1145631,1,0,2,1,1,1,1,1,1,0,0,3,-1.4810498,-0.97044617,0
0,0.0,0,0,0.35136998,1,0,1,0,2,0,2,2,2,2,1,0,1.1312952,0.74046445,0
1,0.0,1,0,1.0436162,1,0,0,0,0,2,0,0,0,1,0,1,-0.48064795,0.26340142,0
0,0.0,0,0,0.59569216,1,0,2,1,1,1,1,1,1,2,1,3,-1.4694172,-0.5899127,0
1,0.0,0,0,-0.5851984,1,0,1,0,0,0,2,0,0,0,1,0,0.3701921,-0.40124634,0
1,0.0,0,0,-1.1145631,1,0,1,0,0,2,0,2,2,0,0,0,1.0548525,-0.78996927,1
1,0.0,1,0,-0.3815966,1,0,0,2,0,0,0,0,2,0,1,0,-0.15992112,-0.3866996,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.5159475,-0.99896574,0
1,0.0,1,0,1.5729809,1,2,1,0,0,2,0,2,2,1,1,1,1.1263098,2.0665371,0
1,0.0,1,1,1.6137012,1,2,1,2,2,2,2,2,2,2,1,1,1.5899512,2.5803313,0
1,0.0,1,1,0.025607055,1,0,2,1,1,1,1,1,1,1,0,3,-1.4677553,-0.7026887,0
1,0.0,0,0,-1.2367243,1,2,1,0,0,0,0,2,0,0,1,2,0.69424254,-0.9272915,1
1,0.0,0,1,-0.34087622,0,1,0,2,0,0,2,0,0,2,0,3,-0.9642309,-0.6406387,0
0,0.0,1,1,0.9621754,1,2,1,0,2,2,2,0,2,1,1,1,1.1628693,1.4685749,0
1,0.0,0,0,0.18848851,1,0,1,0,2,0,0,2,2,0,1,1,1.0415581,0.6025682,0
0,0.0,0,0,0.4328107,1,2,0,0,2,2,2,2,2,1,0,1,0.67596275,0.60938907,0
1,0.0,0,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,0,3,-1.3098847,-0.9962286,0
0,0.0,1,0,-0.30015585,1,2,1,0,0,2,2,2,2,0,1,0,1.3356962,0.12563767,1
0,0.0,0,0,1.1657772,1,2,0,2,2,2,2,2,2,2,0,2,0.8271863,1.3362634,0
1,0.0,0,0,-0.62591875,1,2,1,0,0,2,2,0,0,1,0,2,0.73080206,-0.3848233,0
0,0.0,1,0,0.35136998,1,0,1,0,2,2,2,0,0,1,1,0,0.7125223,0.46670285,0
1,0.0,0,0,-1.2774446,1,0,0,0,2,0,0,0,0,0,0,3,-0.46901536,-0.98505914,1
1,0.0,1,1,1.6137012,0,1,0,2,2,2,2,2,2,2,1,0,0.0012731871,1.0818166,0
1,0.0,0,0,-1.2774446,1,2,1,0,2,0,0,0,2,0,1,1,0.8670694,-0.9673117,1
1,0.0,0,0,0.6364125,1,2,1,0,2,2,0,2,2,2,1,0,1.4403894,1.2297565,0
1,0.0,1,0,-0.8702409,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587,-0.9126123,1
0,0.0,1,0,0.9214551,1,2,1,0,2,2,0,0,0,0,1,2,0.68759537,1.1446612,1
0,0.0,0,0,0.39209032,0,1,0,2,2,2,2,0,2,1,1,2,-0.332748,0.029373003,0
1,0.0,0,0,0.47353107,1,2,1,0,0,2,0,0,2,0,1,3,0.85211325,0.7863121,0
1,0.0,0,1,-1.2774446,1,0,0,0,0,0,0,0,0,0,0,2,-0.6900344,-0.98799497,0
0,0.0,0,0,-0.21871513,1,2,1,0,0,0,0,2,2,0,1,0,1.0249401,0.1383302,0
1,0.0,1,0,-0.21871513,1,2,0,0,2,2,2,2,2,0,1,0,0.66599196,0.012199442,0
0,0.0,0,0,-1.2367243,1,0,0,0,0,0,0,0,0,0,1,2,-0.6800636,-0.96799594,0
0,0.0,0,0,-0.54447806,1,0,2,1,1,1,1,1,1,0,0,3,-1.4910206,-0.8451542,0
0,0.0,1,0,0.39209032,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603,0.73399675,0
0,0.0,0,0,1.369379,1,2,0,2,2,2,2,2,2,2,1,1,0.8404807,1.626426,0
1,0.0,1,0,0.025607055,1,2,1,2,0,2,2,2,2,0,1,0,1.5002141,0.6237151,0
0,0.0,0,0,0.066327415,1,0,1,0,2,0,0,0,0,0,1,1,0.30538204,0.10707344,1
1,0.0,0,0,0.025607055,0,1,0,0,0,2,2,2,2,0,1,2,-0.3377334,-0.2111231,0
0,0.0,1,1,-0.3815966,1,0,2,1,1,1,1,1,1,1,0,3,-1.4860351,-0.8241619,0
0,0.0,0,0,-0.015113308,1,0,2,1,1,1,1,1,1,1,0,0,-1.4960059,-0.73187053,0
0,0.0,0,0,-0.8702409,1,0,2,1,1,1,1,1,1,1,0,1,-1.4860351,-0.90248036,0
1,0.0,1,1,1.4915402,1,2,1,0,0,2,0,2,2,0,1,1,1.1528986,2.0862935,1
0,0.0,1,0,1.4508197,1,0,0,2,0,0,2,0,0,1,0,0,-0.29452667,0.6917471,0
1,0.0,0,0,-0.50375766,1,0,2,1,1,1,1,1,1,2,1,3,-1.4976677,-0.8222635,0
1,0.0,0,0,1.6137012,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441,-0.35899672,0
1,0.0,1,1,1.1250569,1,2,1,2,0,2,0,2,0,1,1,0,1.0182929,1.5584602,0
1,0.0,1,1,-0.015113308,1,0,1,0,2,0,0,2,2,0,1,3,0.9701008,0.2558521,0
0,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.4910206,-0.99863464,1
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.5009913,-0.9987671,1
1,0.0,0,0,-1.1960039,1,2,1,0,2,0,0,0,0,0,1,2,0.551328,-0.9042463,1
0,0.0,1,0,0.55497175,1,2,2,1,1,1,1,1,1,1,1,0,-1.339797,-0.5367365,0
0,0.0,1,0,-0.1372744,1,2,1,0,0,0,0,0,0,0,1,2,0.33861798,-0.058658056,0
1,0.0,0,0,0.7585736,1,2,1,0,2,2,2,0,0,0,1,2,0.7507436,0.9673188,0
0,0.0,1,0,0.6364125,1,0,1,0,0,0,0,0,0,0,1,0,0.19570343,0.55764765,0
0,0.0,1,1,-0.66663915,1,0,1,0,2,0,0,0,0,0,0,0,0.2821169,-0.4795207,0
1,0.0,1,0,1.5322605,1,2,1,0,2,2,2,0,2,2,1,0,1.1279715,2.0206454,0
0,0.0,1,1,0.3106496,1,2,2,1,1,1,1,1,1,2,1,3,-1.3281645,-0.5550358,0
0,0.0,1,1,-0.42231694,1,0,1,0,2,0,0,0,2,0,0,2,0.6161381,-0.19249265,1
0,0.0,0,0,-1.2774446,1,0,1,0,0,2,0,0,0,0,1,0,0.35025057,-0.9741767,1
0,0.0,1,1,-1.1145631,1,2,2,1,1,1,1,1,1,0,1,3,-1.3447824,-0.9490344,0
0,0.0,0,0,-1.0331224,1,0,1,0,0,0,0,0,0,0,1,0,0.16911468,-0.77985936,0
1,0.0,0,1,-0.1372744,1,2,1,0,2,2,2,0,2,1,0,1,1.189458,0.24216624,0
1,0.0,1,1,0.47353107,1,2,2,1,1,1,1,1,1,1,0,3,-1.2982521,-0.51715684,0
0,0.0,0,0,-0.91096133,0,1,0,2,2,2,0,0,0,0,0,0,-0.79971296,-0.80906326,0
0,0.0,1,0,0.9214551,1,2,0,0,0,0,0,0,0,0,0,0,-0.43577942,0.24574223,0
1,0.0,1,0,0.799294,1,2,1,0,2,2,0,2,2,1,1,0,1.3406816,1.3661516,0
0,0.0,1,1,-0.91096133,1,2,1,0,0,0,0,0,2,0,0,2,0.7042133,-0.6283656,0
1,0.0,0,0,-0.5851984,1,2,1,0,0,0,0,0,0,0,1,0,0.36022133,-0.3915338,0
0,0.0,1,0,1.4508197,1,2,0,2,0,0,2,0,0,1,0,0,-0.21642222,0.7477709,0
0,0.0,1,1,1.1657772,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076385,-0.48534822,1
0,0.0,1,1,1.6137012,0,1,0,2,2,2,2,2,2,2,1,1,0.014567563,1.1048176,0
1,0.0,0,0,-1.2367243,1,0,0,2,0,2,0,0,0,0,0,2,-0.37595472,-0.9546633,0
1,0.0,0,0,-0.8295206,1,0,0,0,0,0,0,0,0,0,1,0,-0.643504,-0.7783363,1
1,0.0,1,0,0.35136998,1,0,2,1,1,1,1,1,1,2,1,2,-1.4960059,-0.6103312,0
0,0.0,0,0,-0.2594355,0,1,0,0,0,2,2,2,0,0,1,1,-0.6750782,-0.48479638,0
1,0.0,1,0,0.14776814,1,0,2,1,1,1,1,1,1,1,0,0,-1.4594464,-0.68953264,0
1,0.0,1,1,1.6137012,1,2,1,2,2,2,2,2,2,2,1,1,1.6381432,2.7311187,0
1,0.0,1,0,0.10704778,1,2,1,0,0,0,2,0,2,0,1,0,0.83383346,0.38818568,0
1,0.0,0,0,-1.2774446,1,0,0,0,0,2,2,0,0,0,0,3,-0.32277724,-0.9831166,0
0,0.0,1,1,-0.66663915,1,2,1,2,0,2,2,2,2,0,1,2,1.6015837,-0.17631242,0
0,0.0,0,0,0.6771329,1,2,1,2,0,0,0,2,2,0,0,1,1.222694,1.2310588,0
0,0.0,1,0,0.8807347,1,2,1,2,2,2,2,2,2,1,1,3,1.6580848,1.6633116,0
0,0.0,0,1,-0.5851984,1,2,0,2,0,0,0,0,2,0,0,2,0.0012731871,-0.4923457,0
0,0.0,1,0,0.14776814,1,0,1,0,0,0,0,0,2,0,0,2,0.5197539,0.28949288,0
0,0.0,0,0,1.1250569,1,2,1,0,2,2,0,2,2,0,1,2,1.3672704,1.816483,1
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,0,3,0.1591439,-0.9767152,1
0,0.0,1,1,0.799294,1,2,2,1,1,1,1,1,1,2,1,0,-1.3198555,-0.44663045,0
1,0.0,1,1,-0.992402,1,0,1,0,0,2,0,2,2,0,1,2,0.9966896,-0.67209417,0
1,0.0,1,1,1.6137012,1,0,1,2,2,0,2,2,2,2,0,0,1.3539759,2.352925,0
0,0.0,0,0,1.2879384,1,2,2,1,1,1,1,1,1,1,0,3,-1.331488,-0.28217927,0
0,0.0,0,0,-0.42231694,1,0,0,2,0,2,2,0,2,0,1,3,0.1657911,-0.3251573,0
1,0.0,1,0,1.1250569,0,1,0,0,2,2,2,2,2,0,1,0,-0.15161213,0.5741369,0
0,0.0,1,1,-0.17799476,1,0,1,0,0,0,0,0,2,0,1,2,0.5413572,-0.024200564,1
0,0.0,1,0,1.1657772,1,2,2,1,1,1,1,1,1,2,0,3,-1.3414588,-0.38144597,0
0,0.0,0,0,-0.34087622,1,2,1,0,2,2,0,2,2,0,1,2,1.3091074,0.09391734,0
1,0.0,1,1,-0.17799476,1,0,1,0,2,2,2,2,0,1,0,0,0.9352031,0.21475035,0
0,0.0,1,1,-0.09655403,1,0,0,0,2,2,2,2,2,2,0,0,0.5330482,0.038577855,0
1,0.0,1,0,-1.2367243,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969,-0.99064386,0
1,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,0,0,0,1,2,0.34360337,-0.974265,0
1,0.0,0,1,-1.0738428,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993294,-0.96287477,0
0,0.0,1,0,-0.34087622,1,0,0,0,2,0,0,2,2,0,1,0,0.15582031,-0.29484972,0
1,0.0,1,1,-1.1552835,1,2,1,0,0,2,0,2,2,0,0,2,1.2093996,-0.83705306,1
1,0.0,0,0,-1.0331224,1,2,1,0,2,0,0,2,2,0,1,2,1.1645311,-0.7101939,1
1,0.0,1,0,1.6137012,1,2,1,2,2,2,2,2,2,2,1,0,1.7046151,2.703173,0
1,0.0,0,0,1.5322605,0,1,0,0,0,0,2,0,2,2,1,3,-0.8213163,0.22861281,0
1,0.0,1,0,1.2879384,1,2,1,0,0,2,2,2,2,2,0,2,1.2409737,1.8791732,0
1,0.0,1,1,1.6137012,1,2,1,0,2,0,0,2,0,1,1,2,0.82884806,1.9014679,0
0,0.0,0,1,0.47353107,1,0,2,1,1,1,1,1,1,2,0,3,-1.4910206,-0.62417156,0
0,0.0,1,1,-0.78880024,1,0,0,0,0,0,0,0,2,0,0,2,-0.2928649,-0.68321943,1
0,0.0,0,0,-0.62591875,1,0,2,1,1,1,1,1,1,1,0,3,-1.4660935,-0.8614669,0
1,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,0,2,0,1,2,-0.32443902,-0.98313874,1
1,0.0,1,0,-0.9516817,1,0,0,0,0,2,0,2,2,0,1,3,0.17576188,-0.7582489,0
1,0.0,1,0,-0.34087622,1,0,0,2,0,0,2,0,0,0,0,3,-0.37096936,-0.42671973,0
0,0.0,1,1,-1.2774446,1,0,1,0,2,0,0,0,0,0,1,2,0.330309,-0.9744416,1
1,0.0,0,0,-0.34087622,1,2,1,0,2,0,0,0,0,0,1,2,0.5147685,-0.18560556,1
1,0.0,1,1,0.10704778,1,0,0,0,2,0,2,2,2,0,1,2,0.3751775,0.20541306,0
0,0.0,1,1,-1.0331224,1,0,0,2,2,2,2,2,0,0,1,2,0.36354494,-0.7628183,0
1,0.0,0,0,-1.1145631,1,0,1,0,0,0,2,2,2,0,1,2,1.0415581,-0.8072532,1
0,0.0,0,1,-0.7073595,1,0,1,0,0,0,0,0,0,0,0,0,0.14086413,-0.56823605,1
1,0.0,1,1,-0.8702409,1,0,2,1,1,1,1,1,1,2,0,3,-1.4993294,-0.90775603,0
0,0.0,1,0,0.6364125,0,1,0,2,0,2,0,0,2,0,1,0,-0.64682764,-0.06044605,1
0,0.0,0,0,-0.50375766,1,0,1,0,0,0,0,0,2,0,1,2,0.55465156,-0.26944256,0
0,0.0,1,0,1.6137012,1,2,1,0,2,2,2,2,2,1,1,0,1.4536837,2.5260954,0
0,0.0,1,1,-0.992402,1,0,1,0,2,0,0,2,0,0,1,2,0.62444705,-0.7071918,1
1,0.0,1,1,1.6137012,1,2,1,0,0,0,0,0,2,2,1,1,0.6560212,1.699226,0
0,0.0,0,0,-0.7073595,1,2,1,0,2,0,0,2,2,0,1,2,1.1761637,-0.38272625,0
1,0.0,0,0,1.6137012,1,2,0,0,2,2,2,2,2,2,1,0,0.79228854,1.7306153,0
0,0.0,1,1,-1.318165,0,1,0,2,0,2,2,2,0,2,1,0,-0.40586707,-0.3904632,0
1,0.0,0,1,-1.2774446,1,2,1,0,0,0,0,0,0,0,1,2,0.3186764,-0.9745961,1
1,0.0,1,1,1.247218,1,2,1,0,2,2,0,2,2,2,1,0,1.3307108,1.9051322,0
0,0.0,0,0,-1.2367243,1,0,0,0,2,0,0,2,0,0,1,2,-0.19149527,-0.9570252,0
0,0.0,1,0,-1.2367243,1,0,1,2,0,0,0,0,0,0,1,2,0.32033822,-0.94587785,1
1,0.0,1,0,1.1657772,1,2,0,0,2,0,0,0,2,1,0,0,-0.023653768,0.71549875,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025,-0.9984139,0
1,0.0,0,0,-0.42231694,0,1,0,0,2,2,0,0,2,1,1,0,-0.69834334,-0.608499,1
1,0.0,1,0,-0.17799476,1,0,0,2,2,0,2,0,0,0,0,3,-0.12834698,-0.2190918,0
